AVG_CRASHES,CORRIDOR,CORR_ENDMP,CORR_MP,DEPT_ID,PER_100M_VMT,SEC_LNT_MI,SEGMENT_KEY,SIGNED_ROUTE,TOTAL_CRASHES,TYC_AADT
0.0,C000050,028+0.309,020+0.510,N-50,0.0,7.845,C000050_020+0.510_028+0.309_N-50,US-191/US-20/US-287,0,2406.75
0.2,C000224,018+0.934,010+0.890,S-224,77.42920123548203,8.007,C000224_010+0.890_018+0.934_S-224,S-224,1,88.33333333333333
1.4,C000050,081+0.169,081+0.082,N-50,247.28671168954008,0.087,C000050_081+0.082_081+0.169_N-50,US-191/US-20/US-287,7,17818.75
0.2,C000001,331+0.857,327+0.215,N-1,10.300955072621374,4.623,C000001_327+0.215_331+0.857_N-1,US-2,1,1150
1.6,C000001,147+0.771,147+0.033,N-1,85.37167040394228,0.738,C000001_147+0.033_147+0.771_N-1,US-2,8,6953.75
1.2,C000060,075+0.148,074+0.510,N-60,144.5423973581165,0.558,C000060_074+0.510_075+0.148_N-60,MT-200/MT-3/US-87/US-89,6,4074
2.8,C000014,192+0.108,176+0.924,P-14,94.86141439388012,15.171,C000014_176+0.924_192+0.108_P-14,US-12,14,532.75
22.2,C000001,129+0.407,125+0.635,N-1,93.84317631513237,3.714,C000001_125+0.635_129+0.407_N-1,US-2,111,17441.25
1.0,C000014,039+0.149,033+0.315,P-14,51.10838246137501,5.849,C000014_033+0.315_039+0.149_P-14,US-12,5,916
15.6,C000094,035+0.800,023+0.060,I-94,74.15709103602504,12.775,C000094_023+0.060_035+0.800_I-94,I-94,78,4509
9.4,C000001,123+0.117,122+0.924,N-1,438.9475608400323,0.314,C000001_122+0.924_123+0.117_N-1,US-2,47,18674.75
0.0,C000018,038+0.018,034+0.766,N-18,0.0,3.098,C000018_034+0.766_038+0.018_N-18,MT-59,0,268.25
0.0,C000245,037+0.805,032+0.777,S-245,0.0,5.027,C000245_032+0.777_037+0.805_S-245,S-245,0,46.333333333333336
1.0,C000001,252+0.510,249+0.272,N-1,37.587012818811104,3.265,C000001_249+0.272_252+0.510_N-1,US-2,5,2231.25
20.0,C000001,122+0.924,122+0.492,N-1,531.4177534393548,0.432,C000001_122+0.492_122+0.924_N-1,US-2,100,23855
0.0,C000014,152+0.062,151+0.974,P-14,0.0,0.089,C000014_151+0.974_152+0.062_P-14,US-12,0,446.5
1.0,C000086,037+0.655,033+0.985,P-86,159.97498117568,3.647,C000086_033+0.985_037+0.655_P-86,MT-86,5,469.3333333333333
2.2,C000013,039+0.988,030+0.763,P-13,36.0607799842394,9.288,C000013_030+0.763_039+0.988_P-13,MT-87,11,1798.6
0.8,C000345,009+0.110,008+0.535,S-345,81.3531687327687,0.57,C000345_008+0.535_009+0.110_S-345,S-345,4,4724
42.8,C000005,109+0.084,104+0.217,N-5,140.8900087531381,4.84,C000005_104+0.217_109+0.084_N-5,MT-200/US-93,214,17186.5
0.2,C000261,035+0.590,028+0.941,S-261,111.30410302674635,6.649,C000261_028+0.941_035+0.590_S-261,S-261,1,74
5.6,C000001,122+0.492,122+0.115,N-1,159.05797827384907,0.377,C000001_122+0.115_122+0.492_N-1,US-2,28,25571.75
0.8,C000002,006+0.114,004+0.778,N-2,157.48247960071274,1.479,C000002_004+0.778_006+0.114_N-2,BR I-94,4,940.5
11.8,C000090,340+0.191,337+0.935,I-90,91.16687086098271,2.257,C000090_337+0.935_340+0.191_I-90,I-90,59,15703
2.2,C000006,110+0.102,105+0.839,P-6,68.04660333307996,3.932,C000006_105+0.839_110+0.102_P-6,MT-200,11,2251.5
0.0,C000314,002+0.353,000+0.000,S-314,0.0,2.349,C000314_000+0.000_002+0.353_S-314,S-314,0,656.75
5.2,C000084,027+0.782,025+0.186,P-84,187.91605281737822,2.559,C000084_025+0.186_027+0.782_P-84,MT-84,26,2961
0.4,C000007,001+0.073,000+0.175,N-7,141.42234493153106,0.833,C000007_000+0.175_001+0.073_N-7,US-93,2,929.75
0.4,C000010,052+0.218,051+0.440,N-10,98.18651856683502,0.768,C000010_051+0.440_052+0.218_N-10,US-87,2,1452.5
5.6,C000046,025+0.093,001+0.070,P-46,154.89997458752507,24.13,C000046_001+0.070_025+0.093_P-46,MT-43,28,410.25
0.2,C000048,027+0.675,022+0.692,P-48,29.043913019077277,4.985,C000048_022+0.692_027+0.675_P-48,BR I-90/MT-47,1,378.25
0.0,C000565,003+0.160,002+0.838,S-565,0.0,0.251,C000565_002+0.838_003+0.160_S-565,S-565,0,468
0.6,C000027,033+0.620,029+0.141,P-27,54.79333388946376,4.452,C000027_029+0.141_033+0.620_P-27,MT-7,3,673.5
1.6,C000090,154+0.599,154+0.279,I-90,143.9731652448549,0.32,C000090_154+0.279_154+0.599_I-90,I-90,8,9509.5
2.0,C000062,010+0.345,003+0.989,N-62,89.04625047289792,6.36,C000062_003+0.989_010+0.345_N-62,MT-16,10,967
1.4,C000013,077+0.080,075+0.649,P-13,121.14194276169312,1.573,C000013_075+0.649_077+0.080_P-13,MT-87,7,2011.75
2.6,C000020,001+0.180,000+0.679,N-20,206.55541028743062,0.48,C000020_000+0.679_001+0.180_N-20,MT-16,13,7180.666666666667
2.8,C000001,540+0.411,539+0.209,N-1,101.26356733569824,1.209,C000001_539+0.209_540+0.411_N-1,US-2,14,6262.5
2.8,C000003,096+0.136,089+0.246,P-3,103.48718463473817,6.895,C000003_089+0.246_096+0.136_P-3,US-89,14,1074.5
2.6,C000090,508+0.963,503+0.089,I-90,13.479299913942642,5.904,C000090_503+0.089_508+0.963_I-90,I-90,13,8946
0.0,C000467,025+0.435,020+0.417,S-467,0.0,5.004,C000467_020+0.417_025+0.435_S-467,S-467,0,7.25
0.6,C000001,210+0.728,209+0.270,N-1,63.36076225166461,1.449,C000001_209+0.270_210+0.728_N-1,US-2,3,1789.5
2.0,C000213,018+0.034,007+0.409,S-213,274.0709397683546,10.657,C000213_007+0.409_018+0.034_S-213,S-213,10,187.5
0.0,C000007,006+0.483,006+0.347,N-7,0.0,0.136,C000007_006+0.347_006+0.483_N-7,US-93,0,929.75
0.6,C000001,150+0.149,149+0.728,N-1,54.31404548112879,0.435,C000001_149+0.728_150+0.149_N-1,US-2,3,6953.75
10.6,C000008,068+0.203,059+0.877,N-8,55.249404301704644,8.3,C000008_059+0.877_068+0.203_N-8,US-12,53,6329.5
2.0,C000001,235+0.552,224+0.216,N-1,24.04899099316889,11.041,C000001_224+0.216_235+0.552_N-1,US-2,10,2062.5
1.4,C000006,049+0.122,047+0.624,P-6,106.76962523859862,1.494,C000006_047+0.624_049+0.122_P-6,MT-200,7,2403.25
1.2,C000059,057+0.368,049+0.503,P-59,46.678570536143845,7.874,C000059_049+0.503_057+0.368_P-59,US-89,6,894
0.6,C000002,090+0.128,084+0.699,P-2,45.08443381205217,5.439,C000002_084+0.699_090+0.128_P-2,US-12,3,670
0.2,C000001,224+0.216,224+0.071,N-1,183.12062727970874,0.145,C000001_224+0.071_224+0.216_N-1,US-2,1,2062.5
1.0,C000393,006+0.611,003+0.126,S-393,499.48753478009127,3.477,C000393_003+0.126_006+0.611_S-393,S-393,5,157.66666666666666
0.2,C000001,617+0.154,614+0.042,N-1,11.789933568862395,3.106,C000001_614+0.042_617+0.154_N-1,US-2,1,1495.5
1.6,C000001,149+0.475,147+0.771,N-1,46.02212765384178,1.369,C000001_147+0.771_149+0.475_N-1,US-2,8,6953.75
9.6,C000090,018+0.688,016+0.022,I-90,124.62549566339356,2.681,C000090_016+0.022_018+0.688_I-90,I-90,48,7867.5
0.0,C000007,000+0.009,000+0.000,N-7,0.0,0.009,C000007_000+0.000_000+0.009_N-7,US-93,0,828.2
2.0,C000288,016+0.147,012+0.906,S-288,286.67116457546166,3.26,C000288_012+0.906_016+0.147_S-288,S-288,10,586
26.6,C000001,119+0.529,115+0.321,N-1,156.88457525247034,4.25,C000001_115+0.321_119+0.529_N-1,US-2,133,10924
0.0,C000500,018+0.647,010+0.816,S-500,0.0,7.81,C000500_010+0.816_018+0.647_S-500,S-500,0,38.25
0.0,C000063,019+0.207,019+0.179,N-63,0.0,0.028,C000063_019+0.179_019+0.207_N-63,MT-3/US-191,0,2047.75
4.8,C000052,050+0.617,049+0.782,P-52,159.29901583176343,0.685,C000052_049+0.782_050+0.617_P-52,MT-35,24,12045
1.4,C000001,081+0.331,080+0.304,N-1,258.1127168352389,0.93,C000001_080+0.304_081+0.331_N-1,US-2,7,1597
0.0,C000029,012+0.896,012+0.498,P-29,0.0,0.398,C000029_012+0.498_012+0.896_P-29,MT-287,0,1040.5
0.0,C000022,071+0.833,071+0.827,N-22,0.0,0.006,C000022_071+0.827_071+0.833_N-22,MT-16/MT-5,0,943.75
1.4,C000314,030+0.294,017+0.520,S-314,122.08346040157768,12.856,C000314_017+0.520_030+0.294_S-314,S-314,7,244.25
0.0,C000381,016+0.380,013+0.683,S-381,0.0,2.692,C000381_013+0.683_016+0.380_S-381,S-381,0,25.333333333333332
3.8,C000115,001+0.020,000+0.000,I-115,287.5487001823962,0.839,C000115_000+0.000_001+0.020_I-115,BR I-15/90/I-115,19,4313
22.8,C000001,100+0.603,081+0.331,N-1,149.469143849761,19.295,C000001_081+0.331_100+0.603_N-1,US-2,114,2164.75
1.2,C000019,019+0.081,017+0.204,P-19,96.39942368568543,1.824,C000019_017+0.204_019+0.081_P-19,MT-1,6,1868.75
4.2,C000001,549+0.177,543+0.800,N-1,108.00594337913384,5.369,C000001_543+0.800_549+0.177_N-1,US-2,21,1983.25
0.6,C000019,020+0.246,019+0.081,P-19,67.42045582925239,1.304,C000019_019+0.081_020+0.246_P-19,MT-1,3,1868.75
0.0,C000046,001+0.070,000+0.040,P-46,0.0,1.038,C000046_000+0.040_001+0.070_P-46,MT-43,0,446
2.4,C000005,015+0.701,015+0.068,N-5,117.2764543624256,0.633,C000005_015+0.068_015+0.701_N-5,MT-200/US-93,12,8852.5
21.4,C000090,061+0.565,055+0.150,I-90,126.21617137188787,6.32,C000090_055+0.150_061+0.565_I-90,I-90,107,7346
2.0,C000001,080+0.304,077+0.242,N-1,111.62798858666862,3.072,C000001_077+0.242_080+0.304_N-1,US-2,10,1597
3.0,C000003,055+0.168,046+0.526,P-3,147.66279410701947,8.605,C000003_046+0.526_055+0.168_P-3,US-89,15,646.5
0.4,C000001,341+0.875,341+0.544,N-1,273.3609247175727,0.331,C000001_341+0.544_341+0.875_N-1,US-2,2,1210.5
10.2,C000085,004+0.975,003+0.993,N-85,169.64525687302498,1.005,C000085_003+0.993_004+0.975_N-85,MT-85,51,16381.8
3.0,C000050,004+0.869,000+0.669,N-50,46.53625111549805,4.561,C000050_000+0.669_004+0.869_N-50,US-191/US-20/US-287,15,3870.25
8.0,C000005,050+0.122,048+0.584,N-5,110.06168246165932,1.551,C000005_048+0.584_050+0.122_N-5,MT-200/US-93,40,12832.5
2.2,C000019,027+0.682,027+0.342,P-19,1455.1871338640033,0.341,C000019_027+0.342_027+0.682_P-19,MT-1,11,1214
12.8,C000001,115+0.321,111+0.856,N-1,149.3100078730626,3.504,C000001_111+0.856_115+0.321_N-1,US-2,64,6699.25
0.2,C000432,029+0.630,027+0.652,S-432,344.658501499971,1.98,C000432_027+0.652_029+0.630_S-432,S-432,1,80.25
13.6,C000006,027+0.968,010+0.438,P-6,143.45632743463645,17.531,C000006_010+0.438_027+0.968_P-6,MT-200,68,1480.75
1.6,C000001,077+0.076,075+0.476,N-1,171.56782035684608,1.599,C000001_075+0.476_077+0.076_N-1,US-2,8,1597
0.2,C000480,019+0.723,011+0.552,S-480,295.00383858994775,8.16,C000480_011+0.552_019+0.723_S-480,S-480,1,22.75
3.0,C000010,008+0.546,004+0.401,N-10,40.53296051103285,4.098,C000010_004+0.401_008+0.546_N-10,US-87,15,4945.5
13.2,C000203,010+0.497,005+0.634,S-203,128.73355093428637,4.756,C000203_005+0.634_010+0.497_S-203,S-203,66,5903.5
0.0,C000001,068+1.014,068+0.808,N-1,0.0,0.206,C000001_068+0.808_068+1.014_N-1,US-2,0,1479.6666666666667
3.6,C000058,038+0.575,031+0.504,P-58,78.67715550903078,7.029,C000058_031+0.504_038+0.575_P-58,US-89,18,1782.5
7.0,C000001,122+0.115,121+0.744,N-1,214.48510537386346,0.38,C000001_121+0.744_122+0.115_N-1,US-2,35,23517.25
6.2,C000001,075+0.476,068+1.014,N-1,186.4147372373344,6.462,C000001_068+1.014_075+0.476_N-1,US-2,31,1409.3333333333333
0.2,C000225,023+0.428,019+0.509,S-225,278.3046595207715,3.916,C000225_019+0.509_023+0.428_S-225,S-225,1,50.25
13.2,C000001,067+0.666,055+0.622,N-1,207.2829468647122,12.059,C000001_055+0.622_067+0.666_N-1,US-2,66,1446
2.0,C000010,110+0.807,109+0.715,N-10,187.9535433182046,1.159,C000010_109+0.715_110+0.807_N-10,US-87,10,2514
3.8,C000003,089+0.246,084+0.270,P-3,199.00972672000876,4.866,C000003_084+0.270_089+0.246_P-3,US-89,19,1074.5
2.4,C000014,167+0.438,162+0.643,P-14,212.21126609409183,4.779,C000014_162+0.643_167+0.438_P-14,US-12,12,648
0.2,C000426,002+0.125,000+0.000,S-426,266.87481087165946,2.121,C000426_000+0.000_002+0.125_S-426,S-426,1,96.75
0.0,C000001,346+0.950,341+0.875,N-1,0.0,5.068,C000001_341+0.875_346+0.950_N-1,US-2,0,1210.5
13.2,C000008,033+0.589,028+0.372,N-8,191.8153833712405,5.323,C000008_028+0.372_033+0.589_N-8,US-12,66,3540
6.6,C000015,098+0.998,093+0.225,I-15,72.4749432445156,5.738,C000015_093+0.225_098+0.998_I-15,I-15,33,4345.75
1.4,C000094,250+0.172,248+0.527,I-94,66.77400887486483,1.635,C000094_248+0.527_250+0.172_I-94,I-94,7,3511.3333333333335
7.8,C000084,025+0.186,020+0.267,P-84,146.5195548932574,4.923,C000084_020+0.267_025+0.186_P-84,MT-84,39,2961
0.2,C000001,220+0.012,218+0.017,N-1,12.305125011844146,1.998,C000001_218+0.017_220+0.012_N-1,US-2,1,2227.5
1.6,C000236,009+0.701,000+0.000,S-236,128.61061192791058,9.726,C000236_000+0.000_009+0.701_S-236,S-236,8,350.25
9.4,C000005,093+0.347,090+0.970,N-5,176.086569561281,2.353,C000005_090+0.970_093+0.347_N-5,MT-200/US-93,47,6212.25
9.8,C000015,189+0.900,187+0.388,I-15,89.55963844535623,2.536,C000015_187+0.388_189+0.900_I-15,I-15,49,11815
10.0,C000090,454+0.990,452+0.652,I-90,43.85078812481255,2.344,C000090_452+0.652_454+0.990_I-90,I-90,50,26640
1.2,C000001,055+0.622,054+0.590,N-1,182.79697921118688,1.026,C000001_054+0.590_055+0.622_N-1,US-2,6,1752
0.0,C000221,023+0.017,016+0.514,S-221,0.0,6.465,C000221_016+0.514_023+0.017_S-221,S-221,0,184.25
0.0,C000023,102+0.030,101+0.596,N-23,0.0,0.43,C000023_101+0.596_102+0.030_N-23,MT-59,0,2371
0.6,C000001,054+0.590,053+0.729,N-1,110.45329839262529,0.849,C000001_053+0.729_054+0.590_N-1,US-2,3,1752
3.4,C000059,004+0.697,000+0.041,P-59,103.86644648195454,4.123,C000059_000+0.041_004+0.697_P-59,US-89,17,2174
12.2,C000093,030+0.925,022+0.524,N-93,318.9422209839837,8.326,C000093_022+0.524_030+0.925_N-93,US-12,61,1258
8.6,C000001,124+0.603,124+0.035,N-1,238.25588392574625,0.567,C000001_124+0.035_124+0.603_N-1,US-2,43,17431.75
0.0,C000042,056+0.310,055+0.103,P-42,0.0,1.203,C000042_055+0.103_056+0.310_P-42,MT-24,0,249.75
6.2,C000007,029+0.434,026+0.475,N-7,189.41043006679902,2.963,C000007_026+0.475_029+0.434_N-7,US-93,31,3025
6.6,C000411,006+0.057,001+0.497,S-411,153.9868349550871,4.556,C000411_001+0.497_006+0.057_S-411,S-411,33,2576
0.0,C000257,005+0.761,005+0.337,S-257,0.0,0.424,C000257_005+0.337_005+0.761_S-257,S-257,0,108.66666666666667
2.0,C000080,061+0.327,054+0.912,P-80,309.32896563143515,6.403,C000080_054+0.912_061+0.327_P-80,MT-80,10,276.5
1.2,C000037,062+0.071,061+0.061,N-37,158.44348734766325,0.998,C000037_061+0.061_062+0.071_N-37,US-212,6,2078
32.0,C000028,090+0.771,076+0.177,P-28,248.50815264915514,14.587,C000028_076+0.177_090+0.771_P-28,US-212,160,2417.2
0.6,C000001,068+0.808,067+0.666,N-1,97.69503072936621,1.163,C000001_067+0.666_068+0.808_N-1,US-2,3,1446
0.4,C000042,073+0.346,073+0.254,P-42,1393.8803259374486,0.091,C000042_073+0.254_073+0.346_P-42,MT-24,2,863.5
2.6,C000001,041+0.948,039+0.326,N-1,141.2564942407013,2.604,C000001_039+0.326_041+0.948_N-1,US-2,13,1935.5
2.6,C000001,039+0.326,037+0.172,N-1,132.15635922151577,2.113,C000001_037+0.172_039+0.326_N-1,US-2,13,2549.5
6.8,C000015,313+0.018,302+0.356,I-15,46.641743261559114,10.14,C000015_302+0.356_313+0.018_I-15,I-15,34,3937
8.8,C000347,005+0.416,005+0.028,U-602,438.7431045488402,0.388,C000347_005+0.028_005+0.416_U-602,S-347,44,14155
11.6,C000001,174+0.021,163+0.186,N-1,142.3030489408041,10.842,C000001_163+0.186_174+0.021_N-1,US-2,58,2058.75
0.2,C000001,037+0.172,036+0.617,N-1,37.42245872890148,0.574,C000001_036+0.617_037+0.172_N-1,US-2,1,2549.5
1.2,C000047,006+0.815,005+0.990,P-47,238.52806250394434,0.826,C000047_005+0.990_006+0.815_P-47,MT-48,6,1667.75
5.8,C000035,003+0.361,000+0.049,P-35,191.2772925804739,3.406,C000035_000+0.049_003+0.361_P-35,MT-135,29,2437.75
46.6,C000001,111+0.856,100+0.603,N-1,321.8823525139937,11.215,C000001_100+0.603_111+0.856_N-1,US-2,233,3534.75
3.0,C000033,065+0.850,061+0.465,P-33,130.8689997877686,4.451,C000033_061+0.465_065+0.850_P-33,MT-37,15,1410.25
0.0,C000022,083+0.887,075+0.704,N-22,0.0,8.132,C000022_075+0.704_083+0.887_N-22,MT-16/MT-5,0,1167
7.8,C000001,163+0.186,153+0.255,N-1,94.03197676284105,9.91,C000001_153+0.255_163+0.186_N-1,US-2,39,2292
2.2,C000001,036+0.617,035+0.734,N-1,123.66515537582589,0.877,C000001_035+0.734_036+0.617_N-1,US-2,11,5554.5
0.2,C000365,017+0.080,008+0.078,S-365,44.82782091454635,9.083,C000365_008+0.078_017+0.080_S-365,S-365,1,134.5
1.0,C000001,341+0.544,335+0.620,N-1,38.06262244721377,5.943,C000001_335+0.620_341+0.544_N-1,US-2,5,1210.5
0.4,C000017,011+1.076,010+0.943,P-17,200.17244722880469,1.136,C000017_010+0.943_011+1.076_P-17,MT-117,2,481.6666666666667
0.0,C000474,003+1.082,003+1.014,N-474,0.0,0.067,C000474_003+1.014_003+1.082_N-474,S-474,0,13118.333333333334
6.6,C000057,112+0.985,104+0.655,N-57,182.1930987768448,8.292,C000057_104+0.655_112+0.985_N-57,MT-200/MT-3/US-87,33,1196.25
0.4,C000032,016+0.620,006+0.361,P-32,30.148435557159445,10.321,C000032_006+0.361_016+0.620_P-32,MT-13,2,352
2.4,C000001,035+0.734,034+0.508,N-1,102.79220402615842,1.151,C000001_034+0.508_035+0.734_N-1,US-2,12,5554.5
2.8,C000001,363+0.496,353+0.526,N-1,60.02825288378153,9.928,C000001_353+0.526_363+0.496_N-1,US-2,14,1286.5
0.6,C000028,049+0.132,044+0.977,P-28,76.8150371641904,4.145,C000028_044+0.977_049+0.132_P-28,US-212,3,516
0.2,C000063,000+0.090,000+0.014,N-63,381.1508233170328,0.077,C000063_000+0.014_000+0.090_N-63,MT-3/US-191,1,1866
0.0,C000255,007+0.859,000+0.684,S-255,0.0,7.235,C000255_000+0.684_007+0.859_S-255,S-255,0,193.75
1.2,C000223,012+0.684,003+0.629,S-223,89.95529313685496,8.997,C000223_003+0.629_012+0.684_S-223,S-223,6,406
1.4,C000005,081+0.757,081+0.520,N-5,329.4500228455824,0.237,C000005_081+0.520_081+0.757_N-5,MT-200/US-93,7,4909.75
0.8,C000005,023+0.568,023+0.014,N-5,47.91706777644794,0.554,C000005_023+0.014_023+0.568_N-5,MT-200/US-93,4,8252
0.4,C000001,149+0.728,149+0.475,N-1,62.25720628271681,0.253,C000001_149+0.475_149+0.728_N-1,US-2,2,6953.75
1.4,C000001,243+0.365,235+0.552,N-1,23.81596816748985,7.81,C000001_235+0.552_243+0.365_N-1,US-2,7,2061
1.6,C000569,012+0.744,004+0.349,S-569,161.88418311340033,8.384,C000569_004+0.349_012+0.744_S-569,S-569,8,322.8
18.4,C000001,133+0.919,131+0.918,N-1,173.4414726059392,1.995,C000001_131+0.918_133+0.919_N-1,US-2,92,14561
0.2,C000001,216+0.471,216+0.083,N-1,63.3650509630531,0.388,C000001_216+0.083_216+0.471_N-1,US-2,1,2227.5
0.4,C000024,113+0.970,113+0.561,N-24,195.08077043016522,0.409,C000024_113+0.561_113+0.970_N-24,MT-200,2,1372.75
0.0,C000511,013+0.801,011+0.610,S-511,0.0,2.191,C000511_011+0.610_013+0.801_S-511,S-511,0,4.75
0.6,C000057,028+0.289,027+0.417,N-57,75.82195712914857,0.853,C000057_027+0.417_028+0.289_N-57,MT-200/MT-3/US-87,3,2540.25
14.6,C000090,010+0.301,005+0.491,I-90,105.77587963454428,4.876,C000090_005+0.491_010+0.301_I-90,I-90,73,7751.25
3.0,C000001,179+0.857,174+0.646,N-1,77.23825827106603,5.166,C000001_174+0.646_179+0.857_N-1,US-2,15,2058.75
0.6,C000261,048+0.741,035+0.590,S-261,130.22111732806647,13.211,C000261_035+0.590_048+0.741_S-261,S-261,3,95.5
7.6,C000001,053+0.729,041+0.948,N-1,100.52596233194755,11.816,C000001_041+0.948_053+0.729_N-1,US-2,38,1752
0.0,C000254,061+0.707,060+0.717,S-254,0.0,0.988,C000254_060+0.717_061+0.707_S-254,S-254,0,53.25
1.6,C000001,031+0.178,029+1.019,N-1,101.97129518492602,1.228,C000001_029+1.019_031+0.178_N-1,US-2,8,3498.75
2.4,C000052,033+0.904,033+0.562,P-52,142.73970030218365,0.342,C000052_033+0.562_033+0.904_P-52,MT-35,12,13462
9.4,C000084,008+0.161,000+0.000,P-84,147.79503354268536,8.184,C000084_000+0.000_008+0.161_P-84,MT-84,47,2128
2.8,C000001,119+0.577,119+0.529,N-1,1462.191764962717,0.048,C000001_119+0.529_119+0.577_N-1,US-2,14,10924
0.2,C000001,016+0.519,016+0.465,N-1,302.2824562335812,0.054,C000001_016+0.465_016+0.519_N-1,US-2,1,3355
0.2,C000254,054+0.239,050+0.242,S-254,196.02790767774002,3.827,C000254_050+0.242_054+0.239_S-254,S-254,1,73
0.8,C000063,001+0.737,000+0.090,N-63,89.95743569474796,1.305,C000063_000+0.090_001+0.737_N-63,MT-3/US-191,4,1866
9.4,C000001,123+0.616,123+0.117,N-1,255.26385555179257,0.499,C000001_123+0.117_123+0.616_N-1,US-2,47,20207.25
2.2,C000001,029+1.019,027+0.794,N-1,78.54860032835201,2.192,C000001_027+0.794_029+1.019_N-1,US-2,11,3498.75
4.0,C000205,015+0.454,013+0.726,S-205,240.176606462437,1.739,C000205_013+0.726_015+0.454_S-205,S-205,20,2622.4
1.6,C000358,017+0.667,009+0.150,S-358,207.1574504336107,8.571,C000358_009+0.150_017+0.667_S-358,S-358,8,246.75
8.6,C000090,201+0.234,197+0.302,I-90,51.54429815195445,3.929,C000090_197+0.302_201+0.234_I-90,I-90,43,11628
3.2,C000002,018+0.404,006+0.164,P-2,112.9079945165747,12.004,C000002_006+0.164_018+0.404_P-2,US-12,16,646.5
1.0,C000023,076+0.260,068+0.043,N-23,43.83069220682949,8.212,C000023_068+0.043_076+0.260_N-23,MT-59,5,760.75
0.2,C000057,123+0.969,123+0.306,N-57,144.59706749266587,0.663,C000057_123+0.306_123+0.969_N-57,MT-200/MT-3/US-87,1,571.25
10.0,C000024,022+0.364,016+0.459,N-24,128.15963339030318,5.923,C000024_016+0.459_022+0.364_N-24,MT-200,50,3607.25
0.0,C000058,031+0.504,031+0.255,P-58,0.0,0.249,C000058_031+0.255_031+0.504_P-58,US-89,0,1782.5
0.6,C000001,016+0.925,016+0.519,N-1,120.61516726561611,0.406,C000001_016+0.519_016+0.925_N-1,US-2,3,3355
0.0,C000009,043+0.574,043+0.157,P-9,0.0,0.417,C000009_043+0.157_043+0.574_P-9,US-287,0,657.25
6.2,C000029,088+0.615,088+0.121,N-29,518.2257826183499,0.493,C000029_088+0.121_088+0.615_N-29,MT-41,31,6645
3.8,C000290,006+0.223,002+0.728,S-290,139.4974728617993,3.497,C000290_002+0.728_006+0.223_S-290,S-290,19,2133
1.2,C000001,390+0.975,389+0.841,N-1,80.52361414169562,1.14,C000001_389+0.841_390+0.975_N-1,US-2,6,3579.5
0.4,C000001,077+0.242,077+0.076,N-1,413.15804932318804,0.166,C000001_077+0.076_077+0.242_N-1,US-2,2,1597
11.0,C000029,087+0.128,086+0.599,N-29,301.61335456586784,0.556,C000029_086+0.599_087+0.128_N-29,MT-41,55,17961.25
2.2,C000010,089+0.929,089+0.052,N-10,422.6415047131364,0.877,C000010_089+0.052_089+0.929_N-10,US-87,11,1625.25
0.2,C000297,020+0.612,017+0.178,S-297,609.7292862027595,3.629,C000297_017+0.178_020+0.612_S-297,S-297,1,24.75
7.0,C000005,013+0.047,010+0.638,N-5,90.09103920208678,2.414,C000005_010+0.638_013+0.047_N-5,MT-200/US-93,35,8813.5
2.0,C000027,077+0.096,069+0.736,P-27,93.54051053407707,7.362,C000027_069+0.736_077+0.096_P-27,MT-7,10,795.25
0.2,C000001,017+0.142,016+0.925,N-1,102.92581925722833,0.179,C000001_016+0.925_017+0.142_N-1,US-2,1,2972.5
3.0,C000001,012+0.098,010+0.008,N-1,172.864123756972,2.121,C000001_010+0.008_012+0.098_N-1,US-2,15,2240.5
2.2,C000057,324+0.919,322+0.694,N-57,133.81123999857326,2.242,C000057_322+0.694_324+0.919_N-57,MT-200/MT-3/US-87,11,2008
5.4,C000004,024+0.447,020+0.855,N-4,191.1089225524925,3.592,C000004_020+0.855_024+0.447_N-4,US-310,27,2154
5.4,C000424,005+0.694,003+0.847,S-424,318.1519565275541,1.835,C000424_003+0.847_005+0.694_S-424,S-424,27,2532.75
0.2,C000001,218+0.017,216+0.471,N-1,14.590884138673353,1.685,C000001_216+0.471_218+0.017_N-1,US-2,1,2227.5
2.0,C000001,209+0.270,207+0.924,N-1,228.16144089758006,1.323,C000001_207+0.924_209+0.270_N-1,US-2,10,1814.25
2.6,C000347,004+0.770,004+0.014,U-602,499.18746296677017,0.755,C000347_004+0.014_004+0.770_U-602,S-347,13,1889
4.6,C000005,104+0.088,103+0.552,N-5,179.0999167378387,0.563,C000005_103+0.552_104+0.088_N-5,MT-200/US-93,23,12491.75
0.4,C000006,116+0.151,115+0.229,P-6,58.51857683047421,0.919,C000006_115+0.229_116+0.151_P-6,MT-200,2,2036.6666666666667
1.6,C000482,005+0.224,001+0.279,S-482,117.38501748699281,3.96,C000482_001+0.279_005+0.224_S-482,S-482,8,942.5
1.6,C000531,002+0.569,000+0.000,S-531,348.32424175016536,2.569,C000531_000+0.000_002+0.569_S-531,S-531,8,489.6
